,Unnamed: 0.1,filepath,Unnamed: 0,db,spectra,filename,adjusted_unique_filename,oulucasia-patient,oulucasia-emotion,filetype,race,expression,valence,arousal,expression_name,buaa-patient,buaa-image_type,customdb-patient,new_filetype,split
1931,1931,data/B_OriginalImg/NI/Strong/P057/Disgust/019.jpeg,7157,oulucasia,nir,019.jpeg,oulucasia-P057-Disgust-019.jpg,P057,Disgust,jpeg,mongo,5.0,-0.6319428773645174,0.4937053729410292,Disgust,,,,jpg,test
1932,1932,data/B_OriginalImg/NI/Strong/P057/Disgust/001.jpeg,7158,oulucasia,nir,001.jpeg,oulucasia-P057-Disgust-001.jpg,P057,Disgust,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,test
1933,1933,data/B_OriginalImg/NI/Strong/P057/Fear/012.jpeg,7159,oulucasia,nir,012.jpeg,oulucasia-P057-Fear-012.jpg,P057,Fear,jpeg,mongo,4.0,-0.0928031432699884,0.7424251461599078,Fear,,,,jpg,test
1934,1934,data/B_OriginalImg/NI/Strong/P057/Fear/013.jpeg,7160,oulucasia,nir,013.jpeg,oulucasia-P057-Fear-013.jpg,P057,Fear,jpeg,mongo,4.0,-0.0942203071158467,0.7537624569267736,Fear,,,,jpg,test
1935,1935,data/B_OriginalImg/NI/Strong/P057/Fear/007.jpeg,7161,oulucasia,nir,007.jpeg,oulucasia-P057-Fear-007.jpg,P057,Fear,jpeg,mongo,4.0,-0.0784556530996811,0.6276452247974493,Fear,,,,jpg,test
1936,1936,data/B_OriginalImg/NI/Strong/P057/Happiness/024.jpeg,7162,oulucasia,nir,024.jpeg,oulucasia-P057-Happiness-024.jpg,P057,Happiness,jpeg,mongo,1.0,0.9108,0.1485,Happy,,,,jpg,test
1937,1937,data/B_OriginalImg/NI/Strong/P057/Happiness/009.jpeg,7163,oulucasia,nir,009.jpeg,oulucasia-P057-Happiness-009.jpg,P057,Happiness,jpeg,mongo,1.0,0.7563982942764191,0.1233258088494161,Happy,,,,jpg,test
1938,1938,data/B_OriginalImg/NI/Strong/P057/Happiness/011.jpeg,7164,oulucasia,nir,011.jpeg,oulucasia-P057-Happiness-011.jpg,P057,Happiness,jpeg,mongo,1.0,0.8085394554061699,0.1318270851205711,Happy,,,,jpg,test
1939,1939,data/B_OriginalImg/NI/Strong/P057/Sadness/002.jpeg,7165,oulucasia,nir,002.jpeg,oulucasia-P057-Sadness-002.jpg,P057,Sadness,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,test
1940,1940,data/B_OriginalImg/NI/Strong/P057/Sadness/012.jpeg,7166,oulucasia,nir,012.jpeg,oulucasia-P057-Sadness-012.jpg,P057,Sadness,jpeg,mongo,2.0,-0.756,-0.36,Sad,,,,jpg,test
1941,1941,data/B_OriginalImg/NI/Strong/P057/Sadness/009.jpeg,7167,oulucasia,nir,009.jpeg,oulucasia-P057-Sadness-009.jpg,P057,Sadness,jpeg,mongo,2.0,-0.6906245295567305,-0.3288688235984431,Sad,,,,jpg,test
1942,1942,data/B_OriginalImg/NI/Strong/P057/Surprise/007.jpeg,7168,oulucasia,nir,007.jpeg,oulucasia-P057-Surprise-007.jpg,P057,Surprise,jpeg,mongo,3.0,0.2450105786750269,0.6941966395792429,Surprise,,,,jpg,test
1943,1943,data/B_OriginalImg/NI/Strong/P057/Surprise/017.jpeg,7169,oulucasia,nir,017.jpeg,oulucasia-P057-Surprise-017.jpg,P057,Surprise,jpeg,mongo,3.0,0.2951286697824338,0.8361978977168958,Surprise,,,,jpg,test
1944,1944,data/B_OriginalImg/NI/Strong/P057/Surprise/013.jpeg,7170,oulucasia,nir,013.jpeg,oulucasia-P057-Surprise-013.jpg,P057,Surprise,jpeg,mongo,3.0,0.2871560028038418,0.8136086746108852,Surprise,,,,jpg,test
1945,1945,data/B_OriginalImg/NI/Strong/P058/Anger/012.jpeg,7171,oulucasia,nir,012.jpeg,oulucasia-P058-Anger-012.jpg,P058,Anger,jpeg,mongo,6.0,-0.4159953829628585,0.7563552417506518,Anger,,,,jpg,train
1946,1946,data/B_OriginalImg/NI/Strong/P058/Anger/013.jpeg,7172,oulucasia,nir,013.jpeg,oulucasia-P058-Anger-013.jpg,P058,Anger,jpeg,mongo,6.0,-0.4211621374456347,0.7657493408102449,Anger,,,,jpg,train
1947,1947,data/B_OriginalImg/NI/Strong/P058/Anger/000.jpeg,7173,oulucasia,nir,000.jpeg,oulucasia-P058-Anger-000.jpg,P058,Anger,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
1948,1948,data/B_OriginalImg/NI/Strong/P058/Disgust/009.jpeg,7174,oulucasia,nir,009.jpeg,oulucasia-P058-Disgust-009.jpg,P058,Disgust,jpeg,mongo,5.0,-0.5427256906910123,0.4240044458523533,Disgust,,,,jpg,train
1949,1949,data/B_OriginalImg/NI/Strong/P058/Disgust/005.jpeg,7175,oulucasia,nir,005.jpeg,oulucasia-P058-Disgust-005.jpg,P058,Disgust,jpeg,mongo,0.0,-0.4152837290102316,0.3244404132892434,Neutral,,,,jpg,train
1950,1950,data/B_OriginalImg/NI/Strong/P058/Disgust/004.jpeg,7176,oulucasia,nir,004.jpeg,oulucasia-P058-Disgust-004.jpg,P058,Disgust,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
1951,1951,data/B_OriginalImg/NI/Strong/P058/Fear/006.jpeg,7177,oulucasia,nir,006.jpeg,oulucasia-P058-Fear-006.jpg,P058,Fear,jpeg,mongo,4.0,-0.093690426555198,0.7495234124415846,Fear,,,,jpg,train
1952,1952,data/B_OriginalImg/NI/Strong/P058/Fear/002.jpeg,7178,oulucasia,nir,002.jpeg,oulucasia-P058-Fear-002.jpg,P058,Fear,jpeg,mongo,0.0,-0.0601892829446502,0.4815142635572023,Neutral,,,,jpg,train
1953,1953,data/B_OriginalImg/NI/Strong/P058/Fear/003.jpeg,7179,oulucasia,nir,003.jpeg,oulucasia-P058-Fear-003.jpg,P058,Fear,jpeg,mongo,4.0,-0.0748811356849042,0.5990490854792336,Fear,,,,jpg,train
1954,1954,data/B_OriginalImg/NI/Strong/P058/Happiness/013.jpeg,7180,oulucasia,nir,013.jpeg,oulucasia-P058-Happiness-013.jpg,P058,Happiness,jpeg,mongo,1.0,0.8668268254657896,0.14133046067377,Happy,,,,jpg,train
1955,1955,data/B_OriginalImg/NI/Strong/P058/Happiness/018.jpeg,7181,oulucasia,nir,018.jpeg,oulucasia-P058-Happiness-018.jpg,P058,Happiness,jpeg,mongo,1.0,0.902237580894274,0.1471039534066751,Happy,,,,jpg,train
1956,1956,data/B_OriginalImg/NI/Strong/P058/Happiness/004.jpeg,7182,oulucasia,nir,004.jpeg,oulucasia-P058-Happiness-004.jpg,P058,Happiness,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
1957,1957,data/B_OriginalImg/NI/Strong/P058/Sadness/006.jpeg,7183,oulucasia,nir,006.jpeg,oulucasia-P058-Sadness-006.jpg,P058,Sadness,jpeg,mongo,2.0,-0.8134368676545856,-0.3873508893593265,Sad,,,,jpg,train
1958,1958,data/B_OriginalImg/NI/Strong/P058/Sadness/000.jpeg,7184,oulucasia,nir,000.jpeg,oulucasia-P058-Sadness-000.jpg,P058,Sadness,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
1959,1959,data/B_OriginalImg/NI/Strong/P058/Sadness/008.jpeg,7185,oulucasia,nir,008.jpeg,oulucasia-P058-Sadness-008.jpg,P058,Sadness,jpeg,mongo,2.0,-0.8316,-0.396,Sad,,,,jpg,train
1960,1960,data/B_OriginalImg/NI/Strong/P058/Surprise/004.jpeg,7186,oulucasia,nir,004.jpeg,oulucasia-P058-Surprise-004.jpg,P058,Surprise,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
1961,1961,data/B_OriginalImg/NI/Strong/P058/Surprise/001.jpeg,7187,oulucasia,nir,001.jpeg,oulucasia-P058-Surprise-001.jpg,P058,Surprise,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
1962,1962,data/B_OriginalImg/NI/Strong/P058/Surprise/019.jpeg,7188,oulucasia,nir,019.jpeg,oulucasia-P058-Surprise-019.jpg,P058,Surprise,jpeg,mongo,3.0,0.297,0.8415,Surprise,,,,jpg,train
1963,1963,data/B_OriginalImg/NI/Strong/P059/Anger/012.jpeg,7189,oulucasia,nir,012.jpeg,oulucasia-P059-Anger-012.jpg,P059,Anger,jpeg,mongo,6.0,-0.4122378768428715,0.7495234124415846,Anger,,,,jpg,train
1964,1964,data/B_OriginalImg/NI/Strong/P059/Anger/007.jpeg,7190,oulucasia,nir,007.jpeg,oulucasia-P059-Anger-007.jpg,P059,Anger,jpeg,mongo,6.0,-0.3522084581413693,0.6403790148024897,Anger,,,,jpg,train
1965,1965,data/B_OriginalImg/NI/Strong/P059/Anger/004.jpeg,7191,oulucasia,nir,004.jpeg,oulucasia-P059-Anger-004.jpg,P059,Anger,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
1966,1966,data/B_OriginalImg/NI/Strong/P059/Disgust/013.jpeg,7192,oulucasia,nir,013.jpeg,oulucasia-P059-Disgust-013.jpg,P059,Disgust,jpeg,mongo,5.0,-0.6125994726481959,0.478593338006403,Disgust,,,,jpg,train
1967,1967,data/B_OriginalImg/NI/Strong/P059/Disgust/018.jpeg,7193,oulucasia,nir,018.jpeg,oulucasia-P059-Disgust-018.jpg,P059,Disgust,jpeg,mongo,5.0,-0.6318446400915,0.4936286250714843,Disgust,,,,jpg,train
1968,1968,data/B_OriginalImg/NI/Strong/P059/Disgust/008.jpeg,7194,oulucasia,nir,008.jpeg,oulucasia-P059-Disgust-008.jpg,P059,Disgust,jpeg,mongo,5.0,-0.5479392071495895,0.4280775055856168,Disgust,,,,jpg,train
1969,1969,data/B_OriginalImg/NI/Strong/P059/Fear/008.jpeg,7195,oulucasia,nir,008.jpeg,oulucasia-P059-Fear-008.jpg,P059,Fear,jpeg,mongo,4.0,-0.0798466231405826,0.6387729851246614,Fear,,,,jpg,train
1970,1970,data/B_OriginalImg/NI/Strong/P059/Fear/005.jpeg,7196,oulucasia,nir,005.jpeg,oulucasia-P059-Fear-005.jpg,P059,Fear,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
1971,1971,data/B_OriginalImg/NI/Strong/P059/Fear/018.jpeg,7197,oulucasia,nir,018.jpeg,oulucasia-P059-Fear-018.jpg,P059,Fear,jpeg,mongo,4.0,-0.0972786612316247,0.7782292898529976,Fear,,,,jpg,train
1972,1972,data/B_OriginalImg/NI/Strong/P059/Happiness/001.jpeg,7198,oulucasia,nir,001.jpeg,oulucasia-P059-Happiness-001.jpg,P059,Happiness,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
1973,1973,data/B_OriginalImg/NI/Strong/P059/Happiness/016.jpeg,7199,oulucasia,nir,016.jpeg,oulucasia-P059-Happiness-016.jpg,P059,Happiness,jpeg,mongo,1.0,0.871717713657021,0.1421278880962534,Happy,,,,jpg,train
1974,1974,data/B_OriginalImg/NI/Strong/P059/Happiness/007.jpeg,7200,oulucasia,nir,007.jpeg,oulucasia-P059-Happiness-007.jpg,P059,Happiness,jpeg,mongo,1.0,0.6666109592928887,0.1086865694499275,Happy,,,,jpg,train
1975,1975,data/B_OriginalImg/NI/Strong/P059/Sadness/016.jpeg,7201,oulucasia,nir,016.jpeg,oulucasia-P059-Sadness-016.jpg,P059,Sadness,jpeg,mongo,2.0,-0.8226192401186357,-0.3917234476755408,Sad,,,,jpg,train
1976,1976,data/B_OriginalImg/NI/Strong/P059/Sadness/003.jpeg,7202,oulucasia,nir,003.jpeg,oulucasia-P059-Sadness-003.jpg,P059,Sadness,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
1977,1977,data/B_OriginalImg/NI/Strong/P059/Sadness/004.jpeg,7203,oulucasia,nir,004.jpeg,oulucasia-P059-Sadness-004.jpg,P059,Sadness,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
1978,1978,data/B_OriginalImg/NI/Strong/P059/Surprise/002.jpeg,7204,oulucasia,nir,002.jpeg,oulucasia-P059-Surprise-002.jpg,P059,Surprise,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
1979,1979,data/B_OriginalImg/NI/Strong/P059/Surprise/017.jpeg,7205,oulucasia,nir,017.jpeg,oulucasia-P059-Surprise-017.jpg,P059,Surprise,jpeg,mongo,3.0,0.2951286697824338,0.8361978977168958,Surprise,,,,jpg,train
1980,1980,data/B_OriginalImg/NI/Strong/P059/Surprise/007.jpeg,7206,oulucasia,nir,007.jpeg,oulucasia-P059-Surprise-007.jpg,P059,Surprise,jpeg,mongo,3.0,0.2450105786750269,0.6941966395792429,Surprise,,,,jpg,train
1981,1981,data/B_OriginalImg/NI/Strong/P060/Anger/005.jpeg,7207,oulucasia,nir,005.jpeg,oulucasia-P060-Anger-005.jpg,P060,Anger,jpeg,mongo,0.0,-0.3008597829525913,0.5470177871865296,Neutral,,,,jpg,train
1982,1982,data/B_OriginalImg/NI/Strong/P060/Anger/007.jpeg,7208,oulucasia,nir,007.jpeg,oulucasia-P060-Anger-007.jpg,P060,Anger,jpeg,mongo,6.0,-0.3522084581413693,0.6403790148024897,Anger,,,,jpg,train
1983,1983,data/B_OriginalImg/NI/Strong/P060/Anger/012.jpeg,7209,oulucasia,nir,012.jpeg,oulucasia-P060-Anger-012.jpg,P060,Anger,jpeg,mongo,6.0,-0.4122378768428715,0.7495234124415846,Anger,,,,jpg,train
1984,1984,data/B_OriginalImg/NI/Strong/P060/Disgust/002.jpeg,7210,oulucasia,nir,002.jpeg,oulucasia-P060-Disgust-002.jpg,P060,Disgust,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
1985,1985,data/B_OriginalImg/NI/Strong/P060/Disgust/006.jpeg,7211,oulucasia,nir,006.jpeg,oulucasia-P060-Disgust-006.jpg,P060,Disgust,jpeg,mongo,5.0,-0.4792392683833869,0.374405678424521,Disgust,,,,jpg,train
1986,1986,data/B_OriginalImg/NI/Strong/P060/Disgust/013.jpeg,7212,oulucasia,nir,013.jpeg,oulucasia-P060-Disgust-013.jpg,P060,Disgust,jpeg,mongo,5.0,-0.6079240170478546,0.4749406383186363,Disgust,,,,jpg,train
1987,1987,data/B_OriginalImg/NI/Strong/P060/Fear/012.jpeg,7213,oulucasia,nir,012.jpeg,oulucasia-P060-Fear-012.jpg,P060,Fear,jpeg,mongo,4.0,-0.09,0.72,Fear,,,,jpg,train
1988,1988,data/B_OriginalImg/NI/Strong/P060/Fear/002.jpeg,7214,oulucasia,nir,002.jpeg,oulucasia-P060-Fear-002.jpg,P060,Fear,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
1989,1989,data/B_OriginalImg/NI/Strong/P060/Fear/020.jpeg,7215,oulucasia,nir,020.jpeg,oulucasia-P060-Fear-020.jpg,P060,Fear,jpeg,mongo,4.0,-0.0978455653099681,0.7827645224797449,Fear,,,,jpg,train
1990,1990,data/B_OriginalImg/NI/Strong/P060/Happiness/009.jpeg,7216,oulucasia,nir,009.jpeg,oulucasia-P060-Happiness-009.jpg,P060,Happiness,jpeg,mongo,1.0,0.7563982942764191,0.1233258088494161,Happy,,,,jpg,train
1991,1991,data/B_OriginalImg/NI/Strong/P060/Happiness/023.jpeg,7217,oulucasia,nir,023.jpeg,oulucasia-P060-Happiness-023.jpg,P060,Happiness,jpeg,mongo,1.0,0.908853945540617,0.1481827085120571,Happy,,,,jpg,train
1992,1992,data/B_OriginalImg/NI/Strong/P060/Happiness/024.jpeg,7218,oulucasia,nir,024.jpeg,oulucasia-P060-Happiness-024.jpg,P060,Happiness,jpeg,mongo,1.0,0.9108,0.1485,Happy,,,,jpg,train
1993,1993,data/B_OriginalImg/NI/Strong/P060/Sadness/004.jpeg,7219,oulucasia,nir,004.jpeg,oulucasia-P060-Sadness-004.jpg,P060,Sadness,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
1994,1994,data/B_OriginalImg/NI/Strong/P060/Sadness/005.jpeg,7220,oulucasia,nir,005.jpeg,oulucasia-P060-Sadness-005.jpg,P060,Sadness,jpeg,mongo,0.0,-0.5743686765458561,-0.2735088935932648,Neutral,,,,jpg,train
1995,1995,data/B_OriginalImg/NI/Strong/P060/Sadness/006.jpeg,7221,oulucasia,nir,006.jpeg,oulucasia-P060-Sadness-006.jpg,P060,Sadness,jpeg,mongo,2.0,-0.6290015397531953,-0.2995245427396168,Sad,,,,jpg,train
1996,1996,data/B_OriginalImg/NI/Strong/P060/Surprise/014.jpeg,7222,oulucasia,nir,014.jpeg,oulucasia-P060-Surprise-014.jpg,P060,Surprise,jpeg,mongo,3.0,0.2860752334991616,0.8105464949142913,Surprise,,,,jpg,train
1997,1997,data/B_OriginalImg/NI/Strong/P060/Surprise/004.jpeg,7223,oulucasia,nir,004.jpeg,oulucasia-P060-Surprise-004.jpg,P060,Surprise,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
1998,1998,data/B_OriginalImg/NI/Strong/P060/Surprise/011.jpeg,7224,oulucasia,nir,011.jpeg,oulucasia-P060-Surprise-011.jpg,P060,Surprise,jpeg,mongo,3.0,0.2731154849416018,0.7738272073345386,Surprise,,,,jpg,train
1999,1999,data/B_OriginalImg/NI/Strong/P061/Anger/017.jpeg,7225,oulucasia,nir,017.jpeg,oulucasia-P061-Anger-017.jpg,P061,Anger,jpeg,mongo,6.0,-0.4312208458141369,0.784037901480249,Anger,,,,jpg,train
2000,2000,data/B_OriginalImg/NI/Strong/P061/Anger/008.jpeg,7226,oulucasia,nir,008.jpeg,oulucasia-P061-Anger-008.jpg,P061,Anger,jpeg,mongo,6.0,-0.370264699531711,0.673208544603111,Anger,,,,jpg,train
2001,2001,data/B_OriginalImg/NI/Strong/P061/Anger/007.jpeg,7227,oulucasia,nir,007.jpeg,oulucasia-P061-Anger-007.jpg,P061,Anger,jpeg,mongo,6.0,-0.3522084581413693,0.6403790148024897,Anger,,,,jpg,train
2002,2002,data/B_OriginalImg/NI/Strong/P061/Disgust/010.jpeg,7228,oulucasia,nir,010.jpeg,oulucasia-P061-Disgust-010.jpg,P061,Disgust,jpeg,mongo,5.0,-0.5833045254137548,0.4557066604794959,Disgust,,,,jpg,train
2003,2003,data/B_OriginalImg/NI/Strong/P061/Disgust/017.jpeg,7229,oulucasia,nir,017.jpeg,oulucasia-P061-Disgust-017.jpg,P061,Disgust,jpeg,mongo,5.0,-0.6296078288691922,0.4918811163040564,Disgust,,,,jpg,train
2004,2004,data/B_OriginalImg/NI/Strong/P061/Disgust/019.jpeg,7230,oulucasia,nir,019.jpeg,oulucasia-P061-Disgust-019.jpg,P061,Disgust,jpeg,mongo,5.0,-0.6336,0.495,Disgust,,,,jpg,train
2005,2005,data/B_OriginalImg/NI/Strong/P061/Fear/017.jpeg,7231,oulucasia,nir,017.jpeg,oulucasia-P061-Fear-017.jpg,P061,Fear,jpeg,mongo,4.0,-0.0971519641315642,0.7772157130525136,Fear,,,,jpg,train
2006,2006,data/B_OriginalImg/NI/Strong/P061/Fear/008.jpeg,7232,oulucasia,nir,008.jpeg,oulucasia-P061-Fear-008.jpg,P061,Fear,jpeg,mongo,4.0,-0.0812618257713961,0.6500946061711693,Fear,,,,jpg,train
2007,2007,data/B_OriginalImg/NI/Strong/P061/Fear/000.jpeg,7233,oulucasia,nir,000.jpeg,oulucasia-P061-Fear-000.jpg,P061,Fear,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
2008,2008,data/B_OriginalImg/NI/Strong/P061/Happiness/007.jpeg,7234,oulucasia,nir,007.jpeg,oulucasia-P061-Happiness-007.jpg,P061,Happiness,jpeg,mongo,1.0,0.7217920085170667,0.1176834796495217,Happy,,,,jpg,train
2009,2009,data/B_OriginalImg/NI/Strong/P061/Happiness/003.jpeg,7235,oulucasia,nir,003.jpeg,oulucasia-P061-Happiness-003.jpg,P061,Happiness,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
2010,2010,data/B_OriginalImg/NI/Strong/P061/Happiness/005.jpeg,7236,oulucasia,nir,005.jpeg,oulucasia-P061-Happiness-005.jpg,P061,Happiness,jpeg,mongo,0.0,0.6126753815167815,0.0998927252473013,Neutral,,,,jpg,train
2011,2011,data/B_OriginalImg/NI/Strong/P061/Sadness/003.jpeg,7237,oulucasia,nir,003.jpeg,oulucasia-P061-Sadness-003.jpg,P061,Sadness,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
2012,2012,data/B_OriginalImg/NI/Strong/P061/Sadness/022.jpeg,7238,oulucasia,nir,022.jpeg,oulucasia-P061-Sadness-022.jpg,P061,Sadness,jpeg,mongo,2.0,-0.8297379102684269,-0.3951132906040128,Sad,,,,jpg,train
2013,2013,data/B_OriginalImg/NI/Strong/P061/Sadness/004.jpeg,7239,oulucasia,nir,004.jpeg,oulucasia-P061-Sadness-004.jpg,P061,Sadness,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
2014,2014,data/B_OriginalImg/NI/Strong/P061/Surprise/008.jpeg,7240,oulucasia,nir,008.jpeg,oulucasia-P061-Surprise-008.jpg,P061,Surprise,jpeg,mongo,3.0,0.2524532042261665,0.7152840786408053,Surprise,,,,jpg,train
2015,2015,data/B_OriginalImg/NI/Strong/P061/Surprise/016.jpeg,7241,oulucasia,nir,016.jpeg,oulucasia-P061-Surprise-016.jpg,P061,Surprise,jpeg,mongo,3.0,0.2924643407054712,0.8286489653321686,Surprise,,,,jpg,train
2016,2016,data/B_OriginalImg/NI/Strong/P061/Surprise/010.jpeg,7242,oulucasia,nir,010.jpeg,oulucasia-P061-Surprise-010.jpg,P061,Surprise,jpeg,mongo,3.0,0.27,0.765,Surprise,,,,jpg,train
2017,2017,data/B_OriginalImg/NI/Strong/P062/Anger/002.jpeg,7243,oulucasia,nir,002.jpeg,oulucasia-P062-Anger-002.jpg,P062,Anger,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,test
2018,2018,data/B_OriginalImg/NI/Strong/P062/Anger/000.jpeg,7244,oulucasia,nir,000.jpeg,oulucasia-P062-Anger-000.jpg,P062,Anger,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,test
2019,2019,data/B_OriginalImg/NI/Strong/P062/Anger/006.jpeg,7245,oulucasia,nir,006.jpeg,oulucasia-P062-Anger-006.jpg,P062,Anger,jpeg,mongo,6.0,-0.321961385007692,0.585384336377622,Anger,,,,jpg,test
2020,2020,data/B_OriginalImg/NI/Strong/P062/Disgust/012.jpeg,7246,oulucasia,nir,012.jpeg,oulucasia-P062-Disgust-012.jpg,P062,Disgust,jpeg,mongo,5.0,-0.58808762682946,0.4594434584605156,Disgust,,,,jpg,test
2021,2021,data/B_OriginalImg/NI/Strong/P062/Disgust/004.jpeg,7247,oulucasia,nir,004.jpeg,oulucasia-P062-Disgust-004.jpg,P062,Disgust,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,test
2022,2022,data/B_OriginalImg/NI/Strong/P062/Disgust/014.jpeg,7248,oulucasia,nir,014.jpeg,oulucasia-P062-Disgust-014.jpg,P062,Disgust,jpeg,mongo,5.0,-0.6058451249202796,0.4733165038439684,Disgust,,,,jpg,test
2023,2023,data/B_OriginalImg/NI/Strong/P062/Fear/007.jpeg,7249,oulucasia,nir,007.jpeg,oulucasia-P062-Fear-007.jpg,P062,Fear,jpeg,mongo,4.0,-0.0753790759850537,0.60303260788043,Fear,,,,jpg,test
2024,2024,data/B_OriginalImg/NI/Strong/P062/Fear/004.jpeg,7250,oulucasia,nir,004.jpeg,oulucasia-P062-Fear-004.jpg,P062,Fear,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,test
2025,2025,data/B_OriginalImg/NI/Strong/P062/Fear/023.jpeg,7251,oulucasia,nir,023.jpeg,oulucasia-P062-Fear-023.jpg,P062,Fear,jpeg,mongo,4.0,-0.099,0.792,Fear,,,,jpg,test
2026,2026,data/B_OriginalImg/NI/Strong/P062/Happiness/010.jpeg,7252,oulucasia,nir,010.jpeg,oulucasia-P062-Happiness-010.jpg,P062,Happiness,jpeg,mongo,1.0,0.8280000000000001,0.135,Happy,,,,jpg,test
2027,2027,data/B_OriginalImg/NI/Strong/P062/Happiness/012.jpeg,7253,oulucasia,nir,012.jpeg,oulucasia-P062-Happiness-012.jpg,P062,Happiness,jpeg,mongo,1.0,0.8619519243078223,0.1405356398327971,Happy,,,,jpg,test
2028,2028,data/B_OriginalImg/NI/Strong/P062/Happiness/015.jpeg,7254,oulucasia,nir,015.jpeg,oulucasia-P062-Happiness-015.jpg,P062,Happiness,jpeg,mongo,1.0,0.890907045526451,0.1452565835097474,Happy,,,,jpg,test
2029,2029,data/B_OriginalImg/NI/Strong/P062/Sadness/014.jpeg,7255,oulucasia,nir,014.jpeg,oulucasia-P062-Sadness-014.jpg,P062,Sadness,jpeg,mongo,2.0,-0.8117775263952162,-0.3865607268548648,Sad,,,,jpg,test
2030,2030,data/B_OriginalImg/NI/Strong/P062/Sadness/012.jpeg,7256,oulucasia,nir,012.jpeg,oulucasia-P062-Sadness-012.jpg,P062,Sadness,jpeg,mongo,2.0,-0.7941730038381845,-0.3781776208753259,Sad,,,,jpg,test
2031,2031,data/B_OriginalImg/NI/Strong/P062/Sadness/006.jpeg,7257,oulucasia,nir,006.jpeg,oulucasia-P062-Sadness-006.jpg,P062,Sadness,jpeg,mongo,2.0,-0.6437993965964297,-0.3065711412363951,Sad,,,,jpg,test
2032,2032,data/B_OriginalImg/NI/Strong/P062/Surprise/022.jpeg,7258,oulucasia,nir,022.jpeg,oulucasia-P062-Surprise-022.jpg,P062,Surprise,jpeg,mongo,3.0,0.2955966021971338,0.8375237062252124,Surprise,,,,jpg,test
2033,2033,data/B_OriginalImg/NI/Strong/P062/Surprise/016.jpeg,7259,oulucasia,nir,016.jpeg,oulucasia-P062-Surprise-016.jpg,P062,Surprise,jpeg,mongo,3.0,0.2860752334991616,0.8105464949142913,Surprise,,,,jpg,test
2034,2034,data/B_OriginalImg/NI/Strong/P062/Surprise/008.jpeg,7260,oulucasia,nir,008.jpeg,oulucasia-P062-Surprise-008.jpg,P062,Surprise,jpeg,mongo,3.0,0.2353669592990434,0.6668730513472898,Surprise,,,,jpg,test
2035,2035,data/B_OriginalImg/NI/Strong/P063/Anger/014.jpeg,7261,oulucasia,nir,014.jpeg,oulucasia-P063-Anger-014.jpg,P063,Anger,jpeg,mongo,6.0,-0.4100231489614497,0.7454966344753631,Anger,,,,jpg,train
2036,2036,data/B_OriginalImg/NI/Strong/P063/Anger/023.jpeg,7262,oulucasia,nir,023.jpeg,oulucasia-P063-Anger-023.jpg,P063,Anger,jpeg,mongo,6.0,-0.4346692783020342,0.7903077787309714,Anger,,,,jpg,train
2037,2037,data/B_OriginalImg/NI/Strong/P063/Anger/005.jpeg,7263,oulucasia,nir,005.jpeg,oulucasia-P063-Anger-005.jpg,P063,Anger,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
2038,2038,data/B_OriginalImg/NI/Strong/P063/Disgust/001.jpeg,7264,oulucasia,nir,001.jpeg,oulucasia-P063-Disgust-001.jpg,P063,Disgust,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
2039,2039,data/B_OriginalImg/NI/Strong/P063/Disgust/018.jpeg,7265,oulucasia,nir,018.jpeg,oulucasia-P063-Disgust-018.jpg,P063,Disgust,jpeg,mongo,5.0,-0.6298566835682489,0.4920755340376944,Disgust,,,,jpg,train
