,db,spectra,filepath,filename,adjusted_unique_filename,oulucasia-patient,oulucasia-emotion,filetype,race,expression,valence,arousal,expression_name
9217,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Anger/014.jpeg,014.jpeg,oulucasia-P072-Anger-014.jpeg,P072,Anger,jpeg,mongo,6.0,-0.4100231489614497,0.7454966344753631,Anger
9218,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Anger/015.jpeg,015.jpeg,oulucasia-P072-Anger-015.jpeg,P072,Anger,jpeg,mongo,6.0,-0.4152569816916246,0.7550126939847721,Anger
9219,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Anger/016.jpeg,016.jpeg,oulucasia-P072-Anger-016.jpeg,P072,Anger,jpeg,mongo,6.0,-0.4195770091321038,0.7628672893310978,Anger
9220,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Anger/017.jpeg,017.jpeg,oulucasia-P072-Anger-017.jpeg,P072,Anger,jpeg,mongo,6.0,-0.4231427778619479,0.7693505052035418,Anger
9221,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Anger/018.jpeg,018.jpeg,oulucasia-P072-Anger-018.jpeg,P072,Anger,jpeg,mongo,6.0,-0.4260859782952591,0.774701778718653,Anger
9222,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Anger/019.jpeg,019.jpeg,oulucasia-P072-Anger-019.jpeg,P072,Anger,jpeg,mongo,6.0,-0.4285153082509968,0.7791187422745397,Anger
9223,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Anger/020.jpeg,020.jpeg,oulucasia-P072-Anger-020.jpeg,P072,Anger,jpeg,mongo,6.0,-0.4305204873638597,0.7827645224797449,Anger
9224,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Anger/021.jpeg,021.jpeg,oulucasia-P072-Anger-021.jpeg,P072,Anger,jpeg,mongo,6.0,-0.43217557059582873,0.7857737647196886,Anger
9225,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Anger/022.jpeg,022.jpeg,oulucasia-P072-Anger-022.jpeg,P072,Anger,jpeg,mongo,6.0,-0.4335416832224629,0.7882576058590235,Anger
9226,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Anger/023.jpeg,023.jpeg,oulucasia-P072-Anger-023.jpeg,P072,Anger,jpeg,mongo,6.0,-0.4346692783020342,0.7903077787309714,Anger
9227,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Anger/024.jpeg,024.jpeg,oulucasia-P072-Anger-024.jpeg,P072,Anger,jpeg,mongo,6.0,-0.4356,0.792,Anger
9228,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Disgust/000.jpeg,000.jpeg,oulucasia-P072-Disgust-000.jpeg,P072,Disgust,jpeg,mongo,0.0,0.0,0.0,Neutral
9229,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Disgust/001.jpeg,001.jpeg,oulucasia-P072-Disgust-001.jpeg,P072,Disgust,jpeg,mongo,0.0,0.0,0.0,Neutral
9230,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Disgust/002.jpeg,002.jpeg,oulucasia-P072-Disgust-002.jpeg,P072,Disgust,jpeg,mongo,0.0,0.0,0.0,Neutral
9231,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Disgust/003.jpeg,003.jpeg,oulucasia-P072-Disgust-003.jpeg,P072,Disgust,jpeg,mongo,0.0,0.0,0.0,Neutral
9232,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Disgust/004.jpeg,004.jpeg,oulucasia-P072-Disgust-004.jpeg,P072,Disgust,jpeg,mongo,0.0,0.0,0.0,Neutral
9233,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Disgust/005.jpeg,005.jpeg,oulucasia-P072-Disgust-005.jpeg,P072,Disgust,jpeg,mongo,5.0,-0.4495135077355956,0.35118242791843407,Disgust
9234,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Disgust/006.jpeg,006.jpeg,oulucasia-P072-Disgust-006.jpeg,P072,Disgust,jpeg,mongo,5.0,-0.4905138259782321,0.38321392654549385,Disgust
9235,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Disgust/007.jpeg,007.jpeg,oulucasia-P072-Disgust-007.jpeg,P072,Disgust,jpeg,mongo,5.0,-0.5226892345067241,0.4083509644583782,Disgust
9236,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Disgust/008.jpeg,008.jpeg,oulucasia-P072-Disgust-008.jpeg,P072,Disgust,jpeg,mongo,5.0,-0.5479392071495895,0.42807750558561686,Disgust
9237,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Disgust/009.jpeg,009.jpeg,oulucasia-P072-Disgust-009.jpeg,P072,Disgust,jpeg,mongo,5.0,-0.56775437493218,0.44355810541576557,Disgust
9238,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Disgust/010.jpeg,010.jpeg,oulucasia-P072-Disgust-010.jpeg,P072,Disgust,jpeg,mongo,5.0,-0.5833045254137548,0.4557066604794959,Disgust
9239,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Disgust/011.jpeg,011.jpeg,oulucasia-P072-Disgust-011.jpeg,P072,Disgust,jpeg,mongo,5.0,-0.5955076610446361,0.46524036019112197,Disgust
9240,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Disgust/012.jpeg,012.jpeg,oulucasia-P072-Disgust-012.jpeg,P072,Disgust,jpeg,mongo,5.0,-0.6050841934005214,0.4727220260941574,Disgust
9241,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Disgust/013.jpeg,013.jpeg,oulucasia-P072-Disgust-013.jpeg,P072,Disgust,jpeg,mongo,5.0,-0.6125994726481959,0.478593338006403,Disgust
9242,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Disgust/014.jpeg,014.jpeg,oulucasia-P072-Disgust-014.jpeg,P072,Disgust,jpeg,mongo,5.0,-0.6184971629677838,0.4832009085685811,Disgust
9243,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Disgust/015.jpeg,015.jpeg,oulucasia-P072-Disgust-015.jpeg,P072,Disgust,jpeg,mongo,5.0,-0.6231254342481257,0.48681674550634824,Disgust
9244,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Disgust/016.jpeg,016.jpeg,oulucasia-P072-Disgust-016.jpeg,P072,Disgust,jpeg,mongo,5.0,-0.6267575162808654,0.4896543095944261,Disgust
9245,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Disgust/017.jpeg,017.jpeg,oulucasia-P072-Disgust-017.jpeg,P072,Disgust,jpeg,mongo,5.0,-0.6296078288691922,0.4918811163040564,Disgust
9246,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Disgust/018.jpeg,018.jpeg,oulucasia-P072-Disgust-018.jpeg,P072,Disgust,jpeg,mongo,5.0,-0.6318446400915,0.4936286250714843,Disgust
9247,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Disgust/019.jpeg,019.jpeg,oulucasia-P072-Disgust-019.jpeg,P072,Disgust,jpeg,mongo,5.0,-0.6336,0.495,Disgust
9248,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Fear/000.jpeg,000.jpeg,oulucasia-P072-Fear-000.jpeg,P072,Fear,jpeg,mongo,0.0,0.0,0.0,Neutral
9249,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Fear/001.jpeg,001.jpeg,oulucasia-P072-Fear-001.jpeg,P072,Fear,jpeg,mongo,0.0,0.0,0.0,Neutral
9250,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Fear/002.jpeg,002.jpeg,oulucasia-P072-Fear-002.jpeg,P072,Fear,jpeg,mongo,0.0,0.0,0.0,Neutral
9251,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Fear/003.jpeg,003.jpeg,oulucasia-P072-Fear-003.jpeg,P072,Fear,jpeg,mongo,0.0,0.0,0.0,Neutral
9252,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Fear/004.jpeg,004.jpeg,oulucasia-P072-Fear-004.jpeg,P072,Fear,jpeg,mongo,4.0,-0.07071355435374764,0.5657084348299811,Fear
9253,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Fear/005.jpeg,005.jpeg,oulucasia-P072-Fear-005.jpeg,P072,Fear,jpeg,mongo,4.0,-0.07845565309968117,0.6276452247974493,Fear
9254,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Fear/006.jpeg,006.jpeg,oulucasia-P072-Fear-006.jpeg,P072,Fear,jpeg,mongo,4.0,-0.08415106807538887,0.673208544603111,Fear
9255,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Fear/007.jpeg,007.jpeg,oulucasia-P072-Fear-007.jpeg,P072,Fear,jpeg,mongo,4.0,-0.08834085598820168,0.7067268479056135,Fear
9256,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Fear/008.jpeg,008.jpeg,oulucasia-P072-Fear-008.jpeg,P072,Fear,jpeg,mongo,4.0,-0.09142304101409106,0.7313843281127285,Fear
9257,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Fear/009.jpeg,009.jpeg,oulucasia-P072-Fear-009.jpeg,P072,Fear,jpeg,mongo,4.0,-0.09369042655519808,0.7495234124415846,Fear
9258,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Fear/010.jpeg,010.jpeg,oulucasia-P072-Fear-010.jpeg,P072,Fear,jpeg,mongo,4.0,-0.09535841116638723,0.7628672893310978,Fear
9259,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Fear/011.jpeg,011.jpeg,oulucasia-P072-Fear-011.jpeg,P072,Fear,jpeg,mongo,4.0,-0.0965854511261664,0.7726836090093312,Fear
9260,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Fear/012.jpeg,012.jpeg,oulucasia-P072-Fear-012.jpeg,P072,Fear,jpeg,mongo,4.0,-0.09748811356849042,0.7799049085479234,Fear
9261,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Fear/013.jpeg,013.jpeg,oulucasia-P072-Fear-013.jpeg,P072,Fear,jpeg,mongo,4.0,-0.09815215020257771,0.7852172016206217,Fear
9262,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Fear/014.jpeg,014.jpeg,oulucasia-P072-Fear-014.jpeg,P072,Fear,jpeg,mongo,4.0,-0.09864064360912148,0.7891251488729718,Fear
9263,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Fear/015.jpeg,015.jpeg,oulucasia-P072-Fear-015.jpeg,P072,Fear,jpeg,mongo,4.0,-0.099,0.792,Fear
9264,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Happiness/000.jpeg,000.jpeg,oulucasia-P072-Happiness-000.jpeg,P072,Happiness,jpeg,mongo,0.0,0.0,0.0,Neutral
9265,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Happiness/001.jpeg,001.jpeg,oulucasia-P072-Happiness-001.jpeg,P072,Happiness,jpeg,mongo,0.0,0.0,0.0,Neutral
9266,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Happiness/002.jpeg,002.jpeg,oulucasia-P072-Happiness-002.jpeg,P072,Happiness,jpeg,mongo,0.0,0.0,0.0,Neutral
9267,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Happiness/003.jpeg,003.jpeg,oulucasia-P072-Happiness-003.jpeg,P072,Happiness,jpeg,mongo,0.0,0.0,0.0,Neutral
9268,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Happiness/004.jpeg,004.jpeg,oulucasia-P072-Happiness-004.jpeg,P072,Happiness,jpeg,mongo,0.0,0.0,0.0,Neutral
9269,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Happiness/005.jpeg,005.jpeg,oulucasia-P072-Happiness-005.jpeg,P072,Happiness,jpeg,mongo,0.0,0.6126753815167815,0.09989272524730132,Neutral
9270,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Happiness/006.jpeg,006.jpeg,oulucasia-P072-Happiness-006.jpeg,P072,Happiness,jpeg,mongo,1.0,0.6731919868342653,0.10975956307080412,Happy
9271,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Happiness/007.jpeg,007.jpeg,oulucasia-P072-Happiness-007.jpeg,P072,Happiness,jpeg,mongo,1.0,0.7217920085170667,0.11768347964952174,Happy
9272,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Happiness/008.jpeg,008.jpeg,oulucasia-P072-Happiness-008.jpeg,P072,Happiness,jpeg,mongo,1.0,0.7608219920261777,0.12404706391731157,Happy
9273,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Happiness/009.jpeg,009.jpeg,oulucasia-P072-Happiness-009.jpeg,P072,Happiness,jpeg,mongo,1.0,0.7921664145176713,0.12915756758440294,Happy
9274,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Happiness/010.jpeg,010.jpeg,oulucasia-P072-Happiness-010.jpeg,P072,Happiness,jpeg,mongo,1.0,0.8173386726892872,0.13326174011238376,Happy
9275,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Happiness/011.jpeg,011.jpeg,oulucasia-P072-Happiness-011.jpeg,P072,Happiness,jpeg,mongo,1.0,0.8375541538209124,0.1365577424708009,Happy
9276,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Happiness/012.jpeg,012.jpeg,oulucasia-P072-Happiness-012.jpeg,P072,Happiness,jpeg,mongo,1.0,0.853788918083894,0.1392047149049827,Happy
9277,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Happiness/013.jpeg,013.jpeg,oulucasia-P072-Happiness-013.jpeg,P072,Happiness,jpeg,mongo,1.0,0.8668268254657896,0.14133046067377003,Happy
9278,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Happiness/014.jpeg,014.jpeg,oulucasia-P072-Happiness-014.jpeg,P072,Happiness,jpeg,mongo,1.0,0.8772973827307624,0.14303761674958082,Happy
9279,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Happiness/015.jpeg,015.jpeg,oulucasia-P072-Happiness-015.jpeg,P072,Happiness,jpeg,mongo,1.0,0.8857061377731026,0.14440860941952757,Happy
9280,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Happiness/016.jpeg,016.jpeg,oulucasia-P072-Happiness-016.jpeg,P072,Happiness,jpeg,mongo,1.0,0.8924590888885715,0.14550963405791925,Happy
9281,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Happiness/017.jpeg,017.jpeg,oulucasia-P072-Happiness-017.jpeg,P072,Happiness,jpeg,mongo,1.0,0.8978822875117083,0.14639385122473503,Happy
9282,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Happiness/018.jpeg,018.jpeg,oulucasia-P072-Happiness-018.jpeg,P072,Happiness,jpeg,mongo,1.0,0.9022375808942741,0.14710395340667512,Happy
9283,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Happiness/019.jpeg,019.jpeg,oulucasia-P072-Happiness-019.jpeg,P072,Happiness,jpeg,mongo,1.0,0.9057352548255398,0.14767422633025107,Happy
9284,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Happiness/020.jpeg,020.jpeg,oulucasia-P072-Happiness-020.jpeg,P072,Happiness,jpeg,mongo,1.0,0.9085441868204377,0.14813220437289745,Happy
9285,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Happiness/021.jpeg,021.jpeg,oulucasia-P072-Happiness-021.jpeg,P072,Happiness,jpeg,mongo,1.0,0.9108,0.1485,Happy
9286,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Sadness/000.jpeg,000.jpeg,oulucasia-P072-Sadness-000.jpeg,P072,Sadness,jpeg,mongo,0.0,0.0,0.0,Neutral
9287,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Sadness/001.jpeg,001.jpeg,oulucasia-P072-Sadness-001.jpeg,P072,Sadness,jpeg,mongo,0.0,0.0,0.0,Neutral
9288,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Sadness/002.jpeg,002.jpeg,oulucasia-P072-Sadness-002.jpeg,P072,Sadness,jpeg,mongo,0.0,0.0,0.0,Neutral
9289,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Sadness/003.jpeg,003.jpeg,oulucasia-P072-Sadness-003.jpeg,P072,Sadness,jpeg,mongo,0.0,0.0,0.0,Neutral
9290,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Sadness/004.jpeg,004.jpeg,oulucasia-P072-Sadness-004.jpeg,P072,Sadness,jpeg,mongo,0.0,0.0,0.0,Neutral
9291,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Sadness/005.jpeg,005.jpeg,oulucasia-P072-Sadness-005.jpeg,P072,Sadness,jpeg,mongo,0.0,-0.5743686765458561,-0.2735088935932648,Neutral
9292,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Sadness/006.jpeg,006.jpeg,oulucasia-P072-Sadness-006.jpeg,P072,Sadness,jpeg,mongo,2.0,-0.6290015397531953,-0.2995245427396168,Sad
9293,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Sadness/007.jpeg,007.jpeg,oulucasia-P072-Sadness-007.jpeg,P072,Sadness,jpeg,mongo,2.0,-0.6723979655426141,-0.32018950740124485,Sad
9294,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Sadness/008.jpeg,008.jpeg,oulucasia-P072-Sadness-008.jpeg,P072,Sadness,jpeg,mongo,2.0,-0.7068689718332665,-0.3366042723015555,Sad
9295,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Sadness/009.jpeg,009.jpeg,oulucasia-P072-Sadness-009.jpeg,P072,Sadness,jpeg,mongo,2.0,-0.73425026540929,-0.3496429835282333,Sad
9296,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Sadness/010.jpeg,010.jpeg,oulucasia-P072-Sadness-010.jpeg,P072,Sadness,jpeg,mongo,2.0,-0.756,-0.36,Sad
9297,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Sadness/011.jpeg,011.jpeg,oulucasia-P072-Sadness-011.jpeg,P072,Sadness,jpeg,mongo,2.0,-0.7732764282831603,-0.36822687061102877,Sad
9298,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Sadness/012.jpeg,012.jpeg,oulucasia-P072-Sadness-012.jpeg,P072,Sadness,jpeg,mongo,2.0,-0.7869995830636638,-0.3747617062207923,Sad
9299,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Sadness/013.jpeg,013.jpeg,oulucasia-P072-Sadness-013.jpeg,P072,Sadness,jpeg,mongo,2.0,-0.7979002723753091,-0.37995251065490915,Sad
9300,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Sadness/014.jpeg,014.jpeg,oulucasia-P072-Sadness-014.jpeg,P072,Sadness,jpeg,mongo,2.0,-0.8065589976735063,-0.38407571317786016,Sad
9301,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Sadness/015.jpeg,015.jpeg,oulucasia-P072-Sadness-015.jpeg,P072,Sadness,jpeg,mongo,2.0,-0.8134368676545856,-0.3873508893593265,Sad
9302,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Sadness/016.jpeg,016.jpeg,oulucasia-P072-Sadness-016.jpeg,P072,Sadness,jpeg,mongo,2.0,-0.8189001539753195,-0.3899524542739617,Sad
9303,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Sadness/017.jpeg,017.jpeg,oulucasia-P072-Sadness-017.jpeg,P072,Sadness,jpeg,mongo,2.0,-0.8232397965542614,-0.3920189507401245,Sad
9304,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Sadness/018.jpeg,018.jpeg,oulucasia-P072-Sadness-018.jpeg,P072,Sadness,jpeg,mongo,2.0,-0.8266868971833267,-0.3936604272301556,Sad
9305,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Sadness/019.jpeg,019.jpeg,oulucasia-P072-Sadness-019.jpeg,P072,Sadness,jpeg,mongo,2.0,-0.829425026540929,-0.3949642983528234,Sad
9306,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Sadness/020.jpeg,020.jpeg,oulucasia-P072-Sadness-020.jpeg,P072,Sadness,jpeg,mongo,2.0,-0.8316,-0.396,Sad
9307,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Surprise/000.jpeg,000.jpeg,oulucasia-P072-Surprise-000.jpeg,P072,Surprise,jpeg,mongo,0.0,0.0,0.0,Neutral
9308,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Surprise/001.jpeg,001.jpeg,oulucasia-P072-Surprise-001.jpeg,P072,Surprise,jpeg,mongo,0.0,0.0,0.0,Neutral
9309,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Surprise/002.jpeg,002.jpeg,oulucasia-P072-Surprise-002.jpeg,P072,Surprise,jpeg,mongo,0.0,0.0,0.0,Neutral
9310,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Surprise/003.jpeg,003.jpeg,oulucasia-P072-Surprise-003.jpeg,P072,Surprise,jpeg,mongo,0.0,0.0,0.0,Neutral
9311,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Surprise/004.jpeg,004.jpeg,oulucasia-P072-Surprise-004.jpeg,P072,Surprise,jpeg,mongo,0.0,0.0,0.0,Neutral
9312,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Surprise/005.jpeg,005.jpeg,oulucasia-P072-Surprise-005.jpeg,P072,Surprise,jpeg,mongo,0.0,0.0,0.0,Neutral
9313,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Surprise/006.jpeg,006.jpeg,oulucasia-P072-Surprise-006.jpeg,P072,Surprise,jpeg,mongo,0.0,0.20066066355522266,0.5685385467397975,Neutral
9314,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Surprise/007.jpeg,007.jpeg,oulucasia-P072-Surprise-007.jpeg,P072,Surprise,jpeg,mongo,3.0,0.217373138899855,0.6158905602162559,Surprise
9315,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Surprise/008.jpeg,008.jpeg,oulucasia-P072-Surprise-008.jpeg,P072,Surprise,jpeg,mongo,3.0,0.2312739704169668,0.6552762495147393,Surprise
9316,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Surprise/009.jpeg,009.jpeg,oulucasia-P072-Surprise-009.jpeg,P072,Surprise,jpeg,mongo,3.0,0.24283617846110256,0.6880358389731239,Surprise
9317,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Surprise/010.jpeg,010.jpeg,oulucasia-P072-Surprise-010.jpeg,P072,Surprise,jpeg,mongo,3.0,0.25245320422616657,0.7152840786408053,Surprise
9318,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Surprise/011.jpeg,011.jpeg,oulucasia-P072-Surprise-011.jpeg,P072,Surprise,jpeg,mongo,3.0,0.26045229784330776,0.7379481772227053,Surprise
9319,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Surprise/012.jpeg,012.jpeg,oulucasia-P072-Surprise-012.jpeg,P072,Surprise,jpeg,mongo,3.0,0.2671056541157044,0.7567993533278292,Surprise
9320,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Surprise/013.jpeg,013.jpeg,oulucasia-P072-Surprise-013.jpeg,P072,Surprise,jpeg,mongo,3.0,0.2726396748193227,0.7724790786547476,Surprise
9321,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Surprise/014.jpeg,014.jpeg,oulucasia-P072-Surprise-014.jpeg,P072,Surprise,jpeg,mongo,3.0,0.2772426727491245,0.7855209061225193,Surprise
9322,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Surprise/015.jpeg,015.jpeg,oulucasia-P072-Surprise-015.jpeg,P072,Surprise,jpeg,mongo,3.0,0.2810712796655942,0.7963686257191835,Surprise
9323,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Surprise/016.jpeg,016.jpeg,oulucasia-P072-Surprise-016.jpeg,P072,Surprise,jpeg,mongo,3.0,0.2842557761925068,0.8053913658787694,Surprise
9324,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Surprise/017.jpeg,017.jpeg,oulucasia-P072-Surprise-017.jpeg,P072,Surprise,jpeg,mongo,3.0,0.286904525032795,0.8128961542595858,Surprise
9325,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Surprise/018.jpeg,018.jpeg,oulucasia-P072-Surprise-018.jpeg,P072,Surprise,jpeg,mongo,3.0,0.28910765835689695,0.8191383653445413,Surprise
9326,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Surprise/019.jpeg,019.jpeg,oulucasia-P072-Surprise-019.jpeg,P072,Surprise,jpeg,mongo,3.0,0.29094014483879393,0.8243304103765828,Surprise
9327,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Surprise/020.jpeg,020.jpeg,oulucasia-P072-Surprise-020.jpeg,P072,Surprise,jpeg,mongo,3.0,0.2924643407054712,0.8286489653321686,Surprise
9328,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Surprise/021.jpeg,021.jpeg,oulucasia-P072-Surprise-021.jpeg,P072,Surprise,jpeg,mongo,3.0,0.2937321116074379,0.8322409828877406,Surprise
9329,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Surprise/022.jpeg,022.jpeg,oulucasia-P072-Surprise-022.jpeg,P072,Surprise,jpeg,mongo,3.0,0.29478659751375186,0.8352286929556303,Surprise
9330,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Surprise/023.jpeg,023.jpeg,oulucasia-P072-Surprise-023.jpeg,P072,Surprise,jpeg,mongo,3.0,0.2956636806877622,0.8377137619486597,Surprise
9331,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Surprise/024.jpeg,024.jpeg,oulucasia-P072-Surprise-024.jpeg,P072,Surprise,jpeg,mongo,3.0,0.29639320669614777,0.839780752305752,Surprise
9332,oulucasia,vis,data/B_OriginalImg/VL/Strong/P072/Surprise/025.jpeg,025.jpeg,oulucasia-P072-Surprise-025.jpeg,P072,Surprise,jpeg,mongo,3.0,0.297,0.8415,Surprise
9333,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Anger/000.jpeg,000.jpeg,oulucasia-P073-Anger-000.jpeg,P073,Anger,jpeg,mongo,0.0,0.0,0.0,Neutral
9334,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Anger/001.jpeg,001.jpeg,oulucasia-P073-Anger-001.jpeg,P073,Anger,jpeg,mongo,0.0,0.0,0.0,Neutral
9335,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Anger/002.jpeg,002.jpeg,oulucasia-P073-Anger-002.jpeg,P073,Anger,jpeg,mongo,0.0,0.0,0.0,Neutral
9336,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Anger/003.jpeg,003.jpeg,oulucasia-P073-Anger-003.jpeg,P073,Anger,jpeg,mongo,0.0,-0.2879752790379424,0.5235914164326225,Neutral
9337,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Anger/004.jpeg,004.jpeg,oulucasia-P073-Anger-004.jpeg,P073,Anger,jpeg,mongo,6.0,-0.3333236712483776,0.6060430386334138,Anger
9338,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Anger/005.jpeg,005.jpeg,oulucasia-P073-Anger-005.jpeg,P073,Anger,jpeg,mongo,6.0,-0.3651448116864861,0.6638996576117929,Anger
