,Unnamed: 0.2,Unnamed: 0.1,filepath,Unnamed: 0,db,spectra,filename,adjusted_unique_filename,oulucasia-patient,oulucasia-emotion,filetype,race,expression,valence,arousal,expression_name,buaa-patient,buaa-image_type,customdb-patient,new_filetype,split
414,414,414,data/BUAA/BUAAVISNIR/48/24.bmp,3365,buaa,nir,24.bmp,buaa-48-24.jpg,,,bmp,mongo,6.0,-0.41,0.79,Anger,48.0,affection,,jpg,test
415,415,415,data/BUAA/BUAAVISNIR/48/26.bmp,3367,buaa,nir,26.bmp,buaa-48-26.jpg,,,bmp,mongo,5.0,-0.62,0.44,Disgust,48.0,affection,,jpg,test
416,416,416,data/BUAA/BUAAVISNIR/48/28.bmp,3369,buaa,nir,28.bmp,buaa-48-28.jpg,,,bmp,mongo,4.0,-0.11,0.79,Fear,48.0,affection,,jpg,test
417,417,417,data/BUAA/BUAAVISNIR/142/2.bmp,3385,buaa,nir,2.bmp,buaa-142-2.jpg,,,bmp,mongo,0.0,-0.17,0.16,Neutral,142.0,neutral,,jpg,val
418,418,418,data/BUAA/BUAAVISNIR/142/22.bmp,3403,buaa,nir,22.bmp,buaa-142-22.jpg,,,bmp,mongo,0.0,0.92,0.16,Neutral,142.0,affection,,jpg,val
419,419,419,data/BUAA/BUAAVISNIR/142/24.bmp,3405,buaa,nir,24.bmp,buaa-142-24.jpg,,,bmp,mongo,6.0,-0.28,0.46,Anger,142.0,affection,,jpg,val
420,420,420,data/BUAA/BUAAVISNIR/142/26.bmp,3407,buaa,nir,26.bmp,buaa-142-26.jpg,,,bmp,mongo,2.0,-0.9,-0.07,Sad,142.0,affection,,jpg,val
421,421,421,data/BUAA/BUAAVISNIR/142/28.bmp,3409,buaa,nir,28.bmp,buaa-142-28.jpg,,,bmp,mongo,4.0,-0.14,0.78,Fear,142.0,affection,,jpg,val
422,422,422,data/BUAA/BUAAVISNIR/105/2.bmp,3425,buaa,nir,2.bmp,buaa-105-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,105.0,neutral,,jpg,train
423,423,423,data/BUAA/BUAAVISNIR/105/22.bmp,3443,buaa,nir,22.bmp,buaa-105-22.jpg,,,bmp,mongo,1.0,0.53,0.17,Happy,105.0,affection,,jpg,train
424,424,424,data/BUAA/BUAAVISNIR/105/24.bmp,3445,buaa,nir,24.bmp,buaa-105-24.jpg,,,bmp,mongo,1.0,0.76,-0.03,Happy,105.0,affection,,jpg,train
425,425,425,data/BUAA/BUAAVISNIR/105/26.bmp,3447,buaa,nir,26.bmp,buaa-105-26.jpg,,,bmp,mongo,0.0,0.21,0.48,Neutral,105.0,affection,,jpg,train
426,426,426,data/BUAA/BUAAVISNIR/105/28.bmp,3449,buaa,nir,28.bmp,buaa-105-28.jpg,,,bmp,mongo,4.0,-0.03,0.73,Fear,105.0,affection,,jpg,train
427,427,427,data/BUAA/BUAAVISNIR/56/2.bmp,3465,buaa,nir,2.bmp,buaa-56-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,56.0,neutral,,jpg,train
428,428,428,data/BUAA/BUAAVISNIR/56/22.bmp,3483,buaa,nir,22.bmp,buaa-56-22.jpg,,,bmp,mongo,1.0,0.8,0.17,Happy,56.0,affection,,jpg,train
429,429,429,data/BUAA/BUAAVISNIR/56/24.bmp,3485,buaa,nir,24.bmp,buaa-56-24.jpg,,,bmp,mongo,0.0,-0.08,-0.11,Neutral,56.0,affection,,jpg,train
430,430,430,data/BUAA/BUAAVISNIR/56/26.bmp,3487,buaa,nir,26.bmp,buaa-56-26.jpg,,,bmp,mongo,7.0,0.15,0.63,Contempt,56.0,affection,,jpg,train
431,431,431,data/BUAA/BUAAVISNIR/56/28.bmp,3489,buaa,nir,28.bmp,buaa-56-28.jpg,,,bmp,mongo,1.0,0.52,0.35,Happy,56.0,affection,,jpg,train
432,432,432,data/BUAA/BUAAVISNIR/15/2.bmp,3505,buaa,nir,2.bmp,buaa-15-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,15.0,neutral,,jpg,train
433,433,433,data/BUAA/BUAAVISNIR/15/22.bmp,3523,buaa,nir,22.bmp,buaa-15-22.jpg,,,bmp,mongo,1.0,0.64,0.16,Happy,15.0,affection,,jpg,train
434,434,434,data/BUAA/BUAAVISNIR/15/24.bmp,3525,buaa,nir,24.bmp,buaa-15-24.jpg,,,bmp,mongo,0.0,-0.16,-0.15,Neutral,15.0,affection,,jpg,train
435,435,435,data/BUAA/BUAAVISNIR/15/26.bmp,3527,buaa,nir,26.bmp,buaa-15-26.jpg,,,bmp,mongo,0.0,0.46,-0.47,Neutral,15.0,affection,,jpg,train
436,436,436,data/BUAA/BUAAVISNIR/15/28.bmp,3529,buaa,nir,28.bmp,buaa-15-28.jpg,,,bmp,mongo,0.0,-0.32,-0.05,Neutral,15.0,affection,,jpg,train
437,437,437,data/BUAA/BUAAVISNIR/64/2.bmp,3545,buaa,nir,2.bmp,buaa-64-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,64.0,neutral,,jpg,train
438,438,438,data/BUAA/BUAAVISNIR/64/22.bmp,3563,buaa,nir,22.bmp,buaa-64-22.jpg,,,bmp,mongo,1.0,0.09,0.01,Happy,64.0,affection,,jpg,train
439,439,439,data/BUAA/BUAAVISNIR/64/24.bmp,3565,buaa,nir,24.bmp,buaa-64-24.jpg,,,bmp,mongo,6.0,-0.6,0.37,Anger,64.0,affection,,jpg,train
440,440,440,data/BUAA/BUAAVISNIR/64/26.bmp,3567,buaa,nir,26.bmp,buaa-64-26.jpg,,,bmp,mongo,6.0,-0.36,0.85,Anger,64.0,affection,,jpg,train
441,441,441,data/BUAA/BUAAVISNIR/64/28.bmp,3569,buaa,nir,28.bmp,buaa-64-28.jpg,,,bmp,mongo,4.0,-0.07,0.87,Fear,64.0,affection,,jpg,train
442,442,442,data/BUAA/BUAAVISNIR/70/2.bmp,3585,buaa,nir,2.bmp,buaa-70-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,70.0,neutral,,jpg,test
443,443,443,data/BUAA/BUAAVISNIR/70/22.bmp,3603,buaa,nir,22.bmp,buaa-70-22.jpg,,,bmp,mongo,1.0,0.74,0.24,Happy,70.0,affection,,jpg,test
444,444,444,data/BUAA/BUAAVISNIR/70/24.bmp,3605,buaa,nir,24.bmp,buaa-70-24.jpg,,,bmp,mongo,0.0,0.64,0.26,Neutral,70.0,affection,,jpg,test
445,445,445,data/BUAA/BUAAVISNIR/70/26.bmp,3607,buaa,nir,26.bmp,buaa-70-26.jpg,,,bmp,mongo,2.0,-0.16,-0.14,Sad,70.0,affection,,jpg,test
446,446,446,data/BUAA/BUAAVISNIR/70/28.bmp,3609,buaa,nir,28.bmp,buaa-70-28.jpg,,,bmp,mongo,4.0,-0.13,0.77,Fear,70.0,affection,,jpg,test
447,447,447,data/BUAA/BUAAVISNIR/61/2.bmp,3625,buaa,nir,2.bmp,buaa-61-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,61.0,neutral,,jpg,test
448,448,448,data/BUAA/BUAAVISNIR/61/22.bmp,3643,buaa,nir,22.bmp,buaa-61-22.jpg,,,bmp,mongo,1.0,0.54,0.21,Happy,61.0,affection,,jpg,test
449,449,449,data/BUAA/BUAAVISNIR/61/24.bmp,3645,buaa,nir,24.bmp,buaa-61-24.jpg,,,bmp,mongo,6.0,-0.36,0.25,Anger,61.0,affection,,jpg,test
450,450,450,data/BUAA/BUAAVISNIR/61/26.bmp,3647,buaa,nir,26.bmp,buaa-61-26.jpg,,,bmp,mongo,6.0,-0.25,0.37,Anger,61.0,affection,,jpg,test
451,451,451,data/BUAA/BUAAVISNIR/61/28.bmp,3649,buaa,nir,28.bmp,buaa-61-28.jpg,,,bmp,mongo,3.0,0.13,0.92,Surprise,61.0,affection,,jpg,test
452,452,452,data/BUAA/BUAAVISNIR/124/2.bmp,3665,buaa,nir,2.bmp,buaa-124-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,124.0,neutral,,jpg,train
453,453,453,data/BUAA/BUAAVISNIR/124/22.bmp,3683,buaa,nir,22.bmp,buaa-124-22.jpg,,,bmp,mongo,1.0,0.75,0.15,Happy,124.0,affection,,jpg,train
454,454,454,data/BUAA/BUAAVISNIR/124/24.bmp,3685,buaa,nir,24.bmp,buaa-124-24.jpg,,,bmp,mongo,3.0,0.1,0.89,Surprise,124.0,affection,,jpg,train
455,455,455,data/BUAA/BUAAVISNIR/124/26.bmp,3687,buaa,nir,26.bmp,buaa-124-26.jpg,,,bmp,mongo,2.0,-0.59,-0.17,Sad,124.0,affection,,jpg,train
456,456,456,data/BUAA/BUAAVISNIR/124/28.bmp,3689,buaa,nir,28.bmp,buaa-124-28.jpg,,,bmp,mongo,3.0,0.38,0.84,Surprise,124.0,affection,,jpg,train
457,457,457,data/BUAA/BUAAVISNIR/74/2.bmp,3705,buaa,nir,2.bmp,buaa-74-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,74.0,neutral,,jpg,train
458,458,458,data/BUAA/BUAAVISNIR/74/22.bmp,3723,buaa,nir,22.bmp,buaa-74-22.jpg,,,bmp,mongo,1.0,0.88,0.08,Happy,74.0,affection,,jpg,train
459,459,459,data/BUAA/BUAAVISNIR/74/24.bmp,3725,buaa,nir,24.bmp,buaa-74-24.jpg,,,bmp,mongo,1.0,0.9,-0.07,Happy,74.0,affection,,jpg,train
460,460,460,data/BUAA/BUAAVISNIR/74/26.bmp,3727,buaa,nir,26.bmp,buaa-74-26.jpg,,,bmp,mongo,0.0,-0.03,0.0,Neutral,74.0,affection,,jpg,train
461,461,461,data/BUAA/BUAAVISNIR/74/28.bmp,3729,buaa,nir,28.bmp,buaa-74-28.jpg,,,bmp,mongo,4.0,-0.11,0.75,Fear,74.0,affection,,jpg,train
462,462,462,data/BUAA/BUAAVISNIR/27/2.bmp,3745,buaa,nir,2.bmp,buaa-27-2.jpg,,,bmp,mongo,0.0,0.16,0.01,Neutral,27.0,neutral,,jpg,train
463,463,463,data/BUAA/BUAAVISNIR/27/22.bmp,3763,buaa,nir,22.bmp,buaa-27-22.jpg,,,bmp,mongo,1.0,0.9,0.13,Happy,27.0,affection,,jpg,train
464,464,464,data/BUAA/BUAAVISNIR/27/24.bmp,3765,buaa,nir,24.bmp,buaa-27-24.jpg,,,bmp,mongo,0.0,-0.05,-0.05,Neutral,27.0,affection,,jpg,train
465,465,465,data/BUAA/BUAAVISNIR/27/26.bmp,3767,buaa,nir,26.bmp,buaa-27-26.jpg,,,bmp,mongo,2.0,-0.53,-0.1,Sad,27.0,affection,,jpg,train
466,466,466,data/BUAA/BUAAVISNIR/27/28.bmp,3769,buaa,nir,28.bmp,buaa-27-28.jpg,,,bmp,mongo,4.0,-0.11,0.77,Fear,27.0,affection,,jpg,train
467,467,467,data/BUAA/BUAAVISNIR/119/2.bmp,3785,buaa,nir,2.bmp,buaa-119-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,119.0,neutral,,jpg,train
468,468,468,data/BUAA/BUAAVISNIR/119/22.bmp,3803,buaa,nir,22.bmp,buaa-119-22.jpg,,,bmp,mongo,1.0,0.8,0.37,Happy,119.0,affection,,jpg,train
469,469,469,data/BUAA/BUAAVISNIR/119/24.bmp,3805,buaa,nir,24.bmp,buaa-119-24.jpg,,,bmp,mongo,5.0,-0.81,0.24,Disgust,119.0,affection,,jpg,train
470,470,470,data/BUAA/BUAAVISNIR/119/26.bmp,3807,buaa,nir,26.bmp,buaa-119-26.jpg,,,bmp,mongo,2.0,-0.63,-0.13,Sad,119.0,affection,,jpg,train
471,471,471,data/BUAA/BUAAVISNIR/119/28.bmp,3809,buaa,nir,28.bmp,buaa-119-28.jpg,,,bmp,mongo,1.0,0.57,0.37,Happy,119.0,affection,,jpg,train
472,472,472,data/BUAA/BUAAVISNIR/1/2.bmp,3825,buaa,nir,2.bmp,buaa-1-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,1.0,neutral,,jpg,train
473,473,473,data/BUAA/BUAAVISNIR/1/22.bmp,3843,buaa,nir,22.bmp,buaa-1-22.jpg,,,bmp,mongo,1.0,0.87,0.18,Happy,1.0,affection,,jpg,train
474,474,474,data/BUAA/BUAAVISNIR/1/24.bmp,3845,buaa,nir,24.bmp,buaa-1-24.jpg,,,bmp,mongo,6.0,-0.56,0.75,Anger,1.0,affection,,jpg,train
475,475,475,data/BUAA/BUAAVISNIR/1/26.bmp,3847,buaa,nir,26.bmp,buaa-1-26.jpg,,,bmp,mongo,2.0,-0.81,-0.45,Sad,1.0,affection,,jpg,train
476,476,476,data/BUAA/BUAAVISNIR/1/28.bmp,3849,buaa,nir,28.bmp,buaa-1-28.jpg,,,bmp,mongo,4.0,-0.1,0.77,Fear,1.0,affection,,jpg,train
477,477,477,data/BUAA/BUAAVISNIR/109/2.bmp,3865,buaa,nir,2.bmp,buaa-109-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,109.0,neutral,,jpg,train
478,478,478,data/BUAA/BUAAVISNIR/109/22.bmp,3883,buaa,nir,22.bmp,buaa-109-22.jpg,,,bmp,mongo,1.0,0.87,0.22,Happy,109.0,affection,,jpg,train
479,479,479,data/BUAA/BUAAVISNIR/109/24.bmp,3885,buaa,nir,24.bmp,buaa-109-24.jpg,,,bmp,mongo,0.0,0.06,-0.59,Neutral,109.0,affection,,jpg,train
480,480,480,data/BUAA/BUAAVISNIR/109/26.bmp,3887,buaa,nir,26.bmp,buaa-109-26.jpg,,,bmp,mongo,6.0,-0.72,0.3,Anger,109.0,affection,,jpg,train
481,481,481,data/BUAA/BUAAVISNIR/109/28.bmp,3889,buaa,nir,28.bmp,buaa-109-28.jpg,,,bmp,mongo,3.0,0.32,0.87,Surprise,109.0,affection,,jpg,train
482,482,482,data/BUAA/BUAAVISNIR/118/2.bmp,3905,buaa,nir,2.bmp,buaa-118-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,118.0,neutral,,jpg,train
483,483,483,data/BUAA/BUAAVISNIR/118/22.bmp,3923,buaa,nir,22.bmp,buaa-118-22.jpg,,,bmp,mongo,1.0,0.43,0.27,Happy,118.0,affection,,jpg,train
484,484,484,data/BUAA/BUAAVISNIR/118/24.bmp,3925,buaa,nir,24.bmp,buaa-118-24.jpg,,,bmp,mongo,1.0,0.9,-0.1,Happy,118.0,affection,,jpg,train
485,485,485,data/BUAA/BUAAVISNIR/118/26.bmp,3927,buaa,nir,26.bmp,buaa-118-26.jpg,,,bmp,mongo,1.0,0.69,-0.04,Happy,118.0,affection,,jpg,train
486,486,486,data/BUAA/BUAAVISNIR/118/28.bmp,3929,buaa,nir,28.bmp,buaa-118-28.jpg,,,bmp,mongo,3.0,0.41,0.88,Surprise,118.0,affection,,jpg,train
487,487,487,data/BUAA/BUAAVISNIR/37/2.bmp,3945,buaa,nir,2.bmp,buaa-37-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,37.0,neutral,,jpg,train
488,488,488,data/BUAA/BUAAVISNIR/37/22.bmp,3963,buaa,nir,22.bmp,buaa-37-22.jpg,,,bmp,mongo,1.0,0.49,0.53,Happy,37.0,affection,,jpg,train
489,489,489,data/BUAA/BUAAVISNIR/37/24.bmp,3965,buaa,nir,24.bmp,buaa-37-24.jpg,,,bmp,mongo,2.0,-0.44,-0.14,Sad,37.0,affection,,jpg,train
490,490,490,data/BUAA/BUAAVISNIR/37/26.bmp,3967,buaa,nir,26.bmp,buaa-37-26.jpg,,,bmp,mongo,7.0,-0.73,0.59,Contempt,37.0,affection,,jpg,train
491,491,491,data/BUAA/BUAAVISNIR/37/28.bmp,3969,buaa,nir,28.bmp,buaa-37-28.jpg,,,bmp,mongo,1.0,0.29,0.05,Happy,37.0,affection,,jpg,train
492,492,492,data/BUAA/BUAAVISNIR/51/2.bmp,3985,buaa,nir,2.bmp,buaa-51-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,51.0,neutral,,jpg,train
493,493,493,data/BUAA/BUAAVISNIR/51/22.bmp,4003,buaa,nir,22.bmp,buaa-51-22.jpg,,,bmp,mongo,1.0,0.53,0.18,Happy,51.0,affection,,jpg,train
494,494,494,data/BUAA/BUAAVISNIR/51/24.bmp,4005,buaa,nir,24.bmp,buaa-51-24.jpg,,,bmp,mongo,1.0,0.81,-0.28,Happy,51.0,affection,,jpg,train
495,495,495,data/BUAA/BUAAVISNIR/51/26.bmp,4007,buaa,nir,26.bmp,buaa-51-26.jpg,,,bmp,mongo,1.0,0.82,-0.27,Happy,51.0,affection,,jpg,train
496,496,496,data/BUAA/BUAAVISNIR/51/28.bmp,4009,buaa,nir,28.bmp,buaa-51-28.jpg,,,bmp,mongo,1.0,0.93,0.12,Happy,51.0,affection,,jpg,train
497,497,497,data/BUAA/BUAAVISNIR/134/2.bmp,4025,buaa,nir,2.bmp,buaa-134-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,134.0,neutral,,jpg,train
498,498,498,data/BUAA/BUAAVISNIR/134/22.bmp,4043,buaa,nir,22.bmp,buaa-134-22.jpg,,,bmp,mongo,1.0,0.8,0.15,Happy,134.0,affection,,jpg,train
499,499,499,data/BUAA/BUAAVISNIR/134/24.bmp,4045,buaa,nir,24.bmp,buaa-134-24.jpg,,,bmp,mongo,2.0,-0.8,-0.07,Sad,134.0,affection,,jpg,train
500,500,500,data/BUAA/BUAAVISNIR/134/26.bmp,4047,buaa,nir,26.bmp,buaa-134-26.jpg,,,bmp,mongo,2.0,-0.78,-0.43,Sad,134.0,affection,,jpg,train
501,501,501,data/BUAA/BUAAVISNIR/134/28.bmp,4049,buaa,nir,28.bmp,buaa-134-28.jpg,,,bmp,mongo,4.0,-0.13,0.92,Fear,134.0,affection,,jpg,train
502,502,502,data/BUAA/BUAAVISNIR/145/2.bmp,4065,buaa,nir,2.bmp,buaa-145-2.jpg,,,bmp,mongo,0.0,-0.07,-0.16,Neutral,145.0,neutral,,jpg,train
503,503,503,data/BUAA/BUAAVISNIR/145/22.bmp,4083,buaa,nir,22.bmp,buaa-145-22.jpg,,,bmp,mongo,1.0,0.84,0.35,Happy,145.0,affection,,jpg,train
504,504,504,data/BUAA/BUAAVISNIR/145/24.bmp,4085,buaa,nir,24.bmp,buaa-145-24.jpg,,,bmp,mongo,7.0,-0.58,0.65,Contempt,145.0,affection,,jpg,train
505,505,505,data/BUAA/BUAAVISNIR/145/26.bmp,4087,buaa,nir,26.bmp,buaa-145-26.jpg,,,bmp,mongo,2.0,-0.81,-0.03,Sad,145.0,affection,,jpg,train
506,506,506,data/BUAA/BUAAVISNIR/145/28.bmp,4089,buaa,nir,28.bmp,buaa-145-28.jpg,,,bmp,mongo,4.0,-0.41,-0.21,Fear,145.0,affection,,jpg,train
507,507,507,data/BUAA/BUAAVISNIR/5/2.bmp,4105,buaa,nir,2.bmp,buaa-5-2.jpg,,,bmp,mongo,0.0,0.07,-0.15,Neutral,5.0,neutral,,jpg,test
508,508,508,data/BUAA/BUAAVISNIR/82/2.bmp,4137,buaa,nir,2.bmp,buaa-82-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,82.0,neutral,,jpg,train
509,509,509,data/BUAA/BUAAVISNIR/82/22.bmp,4155,buaa,nir,22.bmp,buaa-82-22.jpg,,,bmp,mongo,1.0,0.87,0.18,Happy,82.0,affection,,jpg,train
510,510,510,data/BUAA/BUAAVISNIR/82/24.bmp,4157,buaa,nir,24.bmp,buaa-82-24.jpg,,,bmp,mongo,2.0,-0.6,-0.16,Sad,82.0,affection,,jpg,train
511,511,511,data/BUAA/BUAAVISNIR/82/26.bmp,4159,buaa,nir,26.bmp,buaa-82-26.jpg,,,bmp,mongo,2.0,-0.82,-0.39,Sad,82.0,affection,,jpg,train
512,512,512,data/BUAA/BUAAVISNIR/82/28.bmp,4161,buaa,nir,28.bmp,buaa-82-28.jpg,,,bmp,mongo,4.0,-0.12,0.77,Fear,82.0,affection,,jpg,train
513,513,513,data/BUAA/BUAAVISNIR/140/2.bmp,4177,buaa,nir,2.bmp,buaa-140-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,140.0,neutral,,jpg,train
514,514,514,data/BUAA/BUAAVISNIR/140/22.bmp,4195,buaa,nir,22.bmp,buaa-140-22.jpg,,,bmp,mongo,1.0,0.84,0.14,Happy,140.0,affection,,jpg,train
515,515,515,data/BUAA/BUAAVISNIR/140/24.bmp,4197,buaa,nir,24.bmp,buaa-140-24.jpg,,,bmp,mongo,2.0,-0.74,-0.21,Sad,140.0,affection,,jpg,train
516,516,516,data/BUAA/BUAAVISNIR/140/26.bmp,4199,buaa,nir,26.bmp,buaa-140-26.jpg,,,bmp,mongo,2.0,-0.48,0.13,Sad,140.0,affection,,jpg,train
517,517,517,data/BUAA/BUAAVISNIR/140/28.bmp,4201,buaa,nir,28.bmp,buaa-140-28.jpg,,,bmp,mongo,3.0,0.07,0.88,Surprise,140.0,affection,,jpg,train
518,518,518,data/BUAA/BUAAVISNIR/16/2.bmp,4217,buaa,nir,2.bmp,buaa-16-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,16.0,neutral,,jpg,train
519,519,519,data/BUAA/BUAAVISNIR/16/22.bmp,4235,buaa,nir,22.bmp,buaa-16-22.jpg,,,bmp,mongo,1.0,0.87,0.35,Happy,16.0,affection,,jpg,train
520,520,520,data/BUAA/BUAAVISNIR/16/24.bmp,4237,buaa,nir,24.bmp,buaa-16-24.jpg,,,bmp,mongo,6.0,-0.39,0.25,Anger,16.0,affection,,jpg,train
521,521,521,data/BUAA/BUAAVISNIR/16/26.bmp,4239,buaa,nir,26.bmp,buaa-16-26.jpg,,,bmp,mongo,0.0,0.16,0.23,Neutral,16.0,affection,,jpg,train
522,522,522,data/BUAA/BUAAVISNIR/16/28.bmp,4241,buaa,nir,28.bmp,buaa-16-28.jpg,,,bmp,mongo,3.0,0.26,0.88,Surprise,16.0,affection,,jpg,train
523,523,523,data/BUAA/BUAAVISNIR/49/2.bmp,4257,buaa,nir,2.bmp,buaa-49-2.jpg,,,bmp,mongo,7.0,0.09,0.42,Contempt,49.0,neutral,,jpg,train
524,524,524,data/BUAA/BUAAVISNIR/49/22.bmp,4275,buaa,nir,22.bmp,buaa-49-22.jpg,,,bmp,mongo,1.0,0.51,0.34,Happy,49.0,affection,,jpg,train
525,525,525,data/BUAA/BUAAVISNIR/49/24.bmp,4277,buaa,nir,24.bmp,buaa-49-24.jpg,,,bmp,mongo,2.0,-0.15,-0.31,Sad,49.0,affection,,jpg,train
526,526,526,data/BUAA/BUAAVISNIR/49/26.bmp,4279,buaa,nir,26.bmp,buaa-49-26.jpg,,,bmp,mongo,6.0,-0.42,0.67,Anger,49.0,affection,,jpg,train
527,527,527,data/BUAA/BUAAVISNIR/49/28.bmp,4281,buaa,nir,28.bmp,buaa-49-28.jpg,,,bmp,mongo,4.0,-0.12,0.78,Fear,49.0,affection,,jpg,train
528,528,528,data/BUAA/BUAAVISNIR/63/2.bmp,4297,buaa,nir,2.bmp,buaa-63-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,63.0,neutral,,jpg,train
529,529,529,data/BUAA/BUAAVISNIR/63/22.bmp,4315,buaa,nir,22.bmp,buaa-63-22.jpg,,,bmp,mongo,1.0,0.82,-0.09,Happy,63.0,affection,,jpg,train
530,530,530,data/BUAA/BUAAVISNIR/63/24.bmp,4317,buaa,nir,24.bmp,buaa-63-24.jpg,,,bmp,mongo,6.0,-0.32,0.81,Anger,63.0,affection,,jpg,train
531,531,531,data/BUAA/BUAAVISNIR/63/26.bmp,4319,buaa,nir,26.bmp,buaa-63-26.jpg,,,bmp,mongo,6.0,-0.43,0.41,Anger,63.0,affection,,jpg,train
532,532,532,data/BUAA/BUAAVISNIR/63/28.bmp,4321,buaa,nir,28.bmp,buaa-63-28.jpg,,,bmp,mongo,3.0,0.37,0.87,Surprise,63.0,affection,,jpg,train
533,533,533,data/BUAA/BUAAVISNIR/58/2.bmp,4337,buaa,nir,2.bmp,buaa-58-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,58.0,neutral,,jpg,train
534,534,534,data/BUAA/BUAAVISNIR/58/22.bmp,4355,buaa,nir,22.bmp,buaa-58-22.jpg,,,bmp,mongo,1.0,0.63,0.35,Happy,58.0,affection,,jpg,train
535,535,535,data/BUAA/BUAAVISNIR/58/24.bmp,4357,buaa,nir,24.bmp,buaa-58-24.jpg,,,bmp,mongo,6.0,-0.26,0.48,Anger,58.0,affection,,jpg,train
536,536,536,data/BUAA/BUAAVISNIR/58/26.bmp,4359,buaa,nir,26.bmp,buaa-58-26.jpg,,,bmp,mongo,0.0,0.09,-0.63,Neutral,58.0,affection,,jpg,train
537,537,537,data/BUAA/BUAAVISNIR/58/28.bmp,4361,buaa,nir,28.bmp,buaa-58-28.jpg,,,bmp,mongo,4.0,-0.13,0.78,Fear,58.0,affection,,jpg,train
538,538,538,data/BUAA/BUAAVISNIR/53/2.bmp,4377,buaa,nir,2.bmp,buaa-53-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,53.0,neutral,,jpg,train
539,539,539,data/BUAA/BUAAVISNIR/53/22.bmp,4395,buaa,nir,22.bmp,buaa-53-22.jpg,,,bmp,mongo,1.0,0.95,0.14,Happy,53.0,affection,,jpg,train
540,540,540,data/BUAA/BUAAVISNIR/53/24.bmp,4397,buaa,nir,24.bmp,buaa-53-24.jpg,,,bmp,mongo,6.0,-0.83,0.25,Anger,53.0,affection,,jpg,train
541,541,541,data/BUAA/BUAAVISNIR/53/26.bmp,4399,buaa,nir,26.bmp,buaa-53-26.jpg,,,bmp,mongo,5.0,-0.69,0.46,Disgust,53.0,affection,,jpg,train
542,542,542,data/BUAA/BUAAVISNIR/53/28.bmp,4401,buaa,nir,28.bmp,buaa-53-28.jpg,,,bmp,mongo,4.0,-0.11,0.77,Fear,53.0,affection,,jpg,train
543,543,543,data/BUAA/BUAAVISNIR/67/2.bmp,4417,buaa,nir,2.bmp,buaa-67-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,67.0,neutral,,jpg,test
544,544,544,data/BUAA/BUAAVISNIR/67/22.bmp,4435,buaa,nir,22.bmp,buaa-67-22.jpg,,,bmp,mongo,1.0,0.51,0.33,Happy,67.0,affection,,jpg,test
545,545,545,data/BUAA/BUAAVISNIR/67/24.bmp,4437,buaa,nir,24.bmp,buaa-67-24.jpg,,,bmp,mongo,0.0,0.2,-0.18,Neutral,67.0,affection,,jpg,test
546,546,546,data/BUAA/BUAAVISNIR/67/26.bmp,4439,buaa,nir,26.bmp,buaa-67-26.jpg,,,bmp,mongo,0.0,-0.07,-0.1,Neutral,67.0,affection,,jpg,test
547,547,547,data/BUAA/BUAAVISNIR/67/28.bmp,4441,buaa,nir,28.bmp,buaa-67-28.jpg,,,bmp,mongo,4.0,-0.03,0.85,Fear,67.0,affection,,jpg,test
548,548,548,data/BUAA/BUAAVISNIR/148/2.bmp,4457,buaa,nir,2.bmp,buaa-148-2.jpg,,,bmp,mongo,0.0,0.0,0.0,Neutral,148.0,neutral,,jpg,train
549,549,549,data/BUAA/BUAAVISNIR/148/22.bmp,4475,buaa,nir,22.bmp,buaa-148-22.jpg,,,bmp,mongo,1.0,0.89,0.35,Happy,148.0,affection,,jpg,train
550,550,550,data/BUAA/BUAAVISNIR/148/24.bmp,4477,buaa,nir,24.bmp,buaa-148-24.jpg,,,bmp,mongo,0.0,0.0,-0.97,Neutral,148.0,affection,,jpg,train
551,551,551,data/BUAA/BUAAVISNIR/148/26.bmp,4479,buaa,nir,26.bmp,buaa-148-26.jpg,,,bmp,mongo,2.0,-0.57,-0.07,Sad,148.0,affection,,jpg,train
